TournamentId,GameId,TournamentName,StartDate,EndDate,Location,Teamplay,TotalUSDPrize,GameName,Year
71456,547,Crazyhouse Championship 2024,2024-12-02,2024-12-06,Online,0,7500.00,Chess.com,2024
71088,510,The Community Semi-Pro League Season 10,2024-11-15,2024-12-05,Vietnam,0,314.83,Age of Empires,2024
71548,839,United21 Season 23,2024-11-18,2024-12-05,Online,1,10000.00,Counter-Strike 2,2024
71641,231,European Pro League Season 21,2024-11-12,2024-12-04,Online,1,20000.00,Dota 2,2024
73180,409,Feer Showmatch: dralii vs Nwpo,2024-12-04,2024-12-04,Online,0,200.00,Rocket League,2024
71169,510,Thiên Khôi Cup 2024 #3: 1v1 Random - Qualifier,2024-11-23,2024-12-04,Online,0,629.76,Age of Empires,2024
71311,534,Chapter 6 Season 1: Performance Evaluation EU #1,2024-12-03,2024-12-03,Online,1,4800.00,Fortnite,2024
71620,547,"Titled Tuesday December 3, 2024 Early Tournament",2024-12-03,2024-12-03,Online,0,2500.00,Chess.com,2024
71621,547,"Titled Tuesday December 3, 2024 Late Tournament",2024-12-03,2024-12-03,Online,0,2500.00,Chess.com,2024
71003,231,BLAST Slam I,2024-11-26,2024-12-01,"Copenhagen, Denmark",1,1000000.00,Dota 2,2024
71112,409,CLUB DUBS #3 - Club Championship,2024-12-01,2024-12-01,Online,1,5000.00,Rocket League,2024
71284,409,Hungarian Open 2024: Super Cup,2024-12-01,2024-12-01,"Budapest, Hungary",1,384.33,Rocket League,2024
71277,409,OCC Fall 2024 Premier Playoffs,2024-12-01,2024-12-01,"Toronto, Canada",1,235.67,Rocket League,2024
71016,839,Rainhas do Clutch FERJEE 2024,2024-11-29,2024-12-01,"Rio de Janeiro, Brazil",1,16738.20,Counter-Strike 2,2024
71006,510,Thiên Khôi Cup 2024 #3: 1v1 Assyrians - Qualifier 2,2024-11-27,2024-12-01,Online,0,473.44,Age of Empires,2024
71017,839,CCT Season 2 SA Series #5,2024-11-18,2024-11-30,Online,1,20000.00,Counter-Strike 2,2024
71085,409,CLUB DUBS #3 - Frontalpanda's Club Tournament,2024-11-30,2024-11-30,Online,1,1455.00,Rocket League,2024
71086,409,CLUB DUBS #3 - Herculyse's Club Tournament,2024-11-30,2024-11-30,Online,1,1455.00,Rocket League,2024
71110,409,CLUB DUBS #3 - Lawler's Club Tournament,2024-11-30,2024-11-30,Online,1,1455.00,Rocket League,2024
71111,409,CLUB DUBS #3 - Lethamyr's Club Tournament,2024-11-30,2024-11-30,Online,1,1455.00,Rocket League,2024
71009,409,Login Championship,2024-11-30,2024-11-30,"São Paulo, Brazil",1,4600.00,Rocket League,2024
71053,409,RLÍS Deildin - Season 9: Playoffs,2024-11-30,2024-11-30,"Kópavogur, Iceland",1,1819.50,Rocket League,2024
71285,409,SKRIMZWORLD Cup 2024,2024-11-29,2024-11-30,Online,1,1953.28,Rocket League,2024
70975,409,Arm The Rebels - 7: North America,2024-11-29,2024-11-29,Online,1,2000.00,Rocket League,2024
71019,839,European Pro League Season 22: Division 2 (CS2),2024-11-12,2024-11-29,Online,1,10000.00,Counter-Strike 2,2024
70976,409,Arm The Rebels - 7: Europe,2024-11-28,2024-11-28,Online,1,2000.00,Rocket League,2024
71417,839,Galaxy Battle #4,2024-11-19,2024-11-27,Online,1,10000.00,Counter-Strike 2,2024
70964,409,Rocket Street LATAM Championship 2024 - Edición Países,2024-11-26,2024-11-27,Online,1,2600.00,Rocket League,2024
71455,547,"Titled Tuesday November 26, 2024 Early Tournament",2024-11-26,2024-11-26,Online,0,2500.00,Chess.com,2024
71454,547,"Titled Tuesday November 26, 2024 Late Tournament",2024-11-26,2024-11-26,Online,0,2500.00,Chess.com,2024
70941,231,CCT Series 5 (Dota 2),2024-11-16,2024-11-25,Online,1,50000.00,Dota 2,2024
70936,409,Offseason Open - 1v1: APAC,2024-11-23,2024-11-25,Online,0,6000.00,Rocket League,2024
71007,409,Offseason Open - 1v1: EU,2024-11-23,2024-11-25,Online,0,20800.00,Rocket League,2024
70937,409,Offseason Open - 1v1: MENA,2024-11-23,2024-11-25,Online,0,10150.00,Rocket League,2024
70994,409,Offseason Open - 1v1: NA,2024-11-23,2024-11-25,Online,0,20800.00,Rocket League,2024
70939,409,Offseason Open - 1v1: OCE,2024-11-23,2024-11-25,Online,0,10150.00,Rocket League,2024
70952,409,Offseason Open - 1v1: SAM,2024-11-23,2024-11-25,Online,0,10150.00,Rocket League,2024
70953,409,Offseason Open - 1v1: SSA,2024-11-23,2024-11-25,Online,0,6000.00,Rocket League,2024
70930,231,BetBoom Streamers Battle 8,2024-11-16,2024-11-24,Online,1,38360.00,Dota 2,2024
70987,534,DreamHack Stockholm 2024 (Fortnite),2024-11-22,2024-11-24,"Stockholm, Sweden",1,25000.00,Fortnite,2024
70977,409,DreamHack Stockholm 2024 (RL),2024-11-24,2024-11-24,Online,1,906.06,Rocket League,2024
70961,839,ESL Impact League Season 6,2024-11-22,2024-11-24,"Stockholm, Sweden",1,123000.00,Counter-Strike 2,2024
72507,409,Fragster League - Season 2,2024-08-29,2024-11-24,Online,1,1039.68,Rocket League,2024
71951,598,Free Fire World Series 2024,2024-11-08,2024-11-24,"Rio de Janeiro, Brazil",1,984000.00,Free Fire,2024
71202,164,LCK Academy Summer Championship 2024,2024-10-26,2024-11-24,Seoul,1,9230.00,League of Legends,2024
70942,839,MČR 2024,2024-11-22,2024-11-24,"Brno, Czech Republic",1,62487.20,Counter-Strike 2,2024
71340,792,Overwatch Champions Series - World Finals 2024,2024-11-22,2024-11-24,"Stockholm, Sweden",1,500000.00,Overwatch 2,2024
72132,409,Polaris Monthly Cup #1 - November 2024,2024-11-24,2024-11-24,Online,1,75.00,Rocket League,2024
71010,409,Rocket Benelux Winter Madness 2024,2024-11-24,2024-11-24,"Utrecht, Netherlands",1,519.84,Rocket League,2024
70981,510,Thiên Khôi Cup 2024 #3: 1v1 Assyrians - Qualifier 1,2024-11-21,2024-11-24,Online,0,786.80,Age of Empires,2024
71337,839,Dust2.dk Ligaen Season 27,2024-09-16,2024-11-23,Online,1,11176.80,Counter-Strike 2,2024
71045,409,eSM 2024 (RL),2024-11-23,2024-11-23,Finland,1,781.64,Rocket League,2024
72154,409,Redirect 3v3 Monthly #17 - November 2024,2024-11-23,2024-11-23,Online,1,125.36,Rocket League,2024
70890,231,1win Series Dota 2 Fall,2024-11-19,2024-11-22,Online,1,100000.00,Dota 2,2024
71050,409,University Master 2024: Finals,2024-11-22,2024-11-22,"Milan, Italy",0,2599.54,Rocket League,2024
72174,646,NRG Frag Race,2024-11-21,2024-11-21,Online,0,10000.00,VALORANT,2024
70860,510,2024 Masters Cup: 2v2 Shang II,2024-10-09,2024-11-20,Online,1,1865.04,Age of Empires,2024
71551,839,United21 Season 16: Division 2,2024-11-03,2024-11-20,Online,1,2500.00,Counter-Strike 2,2024
70884,409,Arm The Rebels - 6: North America,2024-11-19,2024-11-19,Online,0,1000.00,Rocket League,2024
70886,409,Feer: King of The Hill #3 - Week 2,2024-11-13,2024-11-19,Online,0,1000.00,Rocket League,2024
71314,231,IESF World Championship 2024 (Dota 2),2024-11-16,2024-11-19,"Riyadh, Saudi Arabia",1,160000.00,Dota 2,2024
71452,547,"Titled Tuesday November 19, 2024 Early Tournament",2024-11-19,2024-11-19,Online,0,2500.00,Chess.com,2024
71453,547,"Titled Tuesday November 19, 2024 Late Tournament",2024-11-19,2024-11-19,Online,0,2500.00,Chess.com,2024
70885,409,Arm The Rebels - 6: Europe,2024-11-18,2024-11-18,Online,0,1000.00,Rocket League,2024
71682,534,Doigby Fortnite Invitational,2024-11-18,2024-11-18,Online,0,31630.79,Fortnite,2024
70900,409,CLUB DUBS #2 - Club Championship,2024-11-17,2024-11-17,Online,1,5000.00,Rocket League,2024
71409,409,CRL Fall 2024 - National Championship,2024-11-16,2024-11-17,Online,1,20000.00,Rocket League,2024
70959,839,IESF World Championship 2024 (CS2),2024-11-13,2024-11-17,"Riyadh, Saudi Arabia",1,240000.00,Counter-Strike 2,2024
71999,839,Master League Portugal - Season 15,2024-11-16,2024-11-17,Lisbon,1,10600.00,Counter-Strike 2,2024
72607,534,Turniej Streamerow Zero Build,2024-11-17,2024-11-17,Europe,1,18307.50,Fortnite,2024
71915,559,Twitch Rivals: Survival Cup 3,2024-11-12,2024-11-17,Online,0,100000.00,Minecraft,2024
71517,839,United21 Season 22,2024-10-30,2024-11-17,Online,1,10000.00,Counter-Strike 2,2024
70929,646,VALORANT Game Changers Championship 2024,2024-11-08,2024-11-17,"Berlin, Germany",1,500000.00,VALORANT,2024
70888,409,CLUB DUBS #2 - Azfura's Club Tournament,2024-11-16,2024-11-16,Online,1,1455.00,Rocket League,2024
70889,409,CLUB DUBS #2 - CJCJ's Club Tournament,2024-11-16,2024-11-16,Online,1,1455.00,Rocket League,2024
70898,409,CLUB DUBS #2 - Hoodyhooo's Club Tournament,2024-11-16,2024-11-16,Online,1,1455.00,Rocket League,2024
70899,409,CLUB DUBS #2 - neato's Club Tournament,2024-11-16,2024-11-16,Online,1,1455.00,Rocket League,2024
71436,231,Dota Masters Bulgaria 2024,2024-10-29,2024-11-16,"Sofia, Bulgaria",1,10766.00,Dota 2,2024
70974,839,ESL Impact Cash Cup: South America - 2024 #20,2024-11-16,2024-11-16,Online,1,1000.00,Counter-Strike 2,2024
70950,164,Iberian Cup 2024,2024-10-08,2024-11-16,Roquetas de Mar,1,21089.20,League of Legends,2024
70894,409,Rocket Master League Portugal Season 4: Playoffs,2024-11-15,2024-11-15,Online,1,1047.50,Rocket League,2024
70816,409,Salt Mine 4 - Europe: Qualifier 3,2024-11-14,2024-11-15,Online,0,2500.00,Rocket League,2024
70819,409,Salt Mine 4 - North America: Qualifier 3,2024-11-14,2024-11-15,Online,0,2500.00,Rocket League,2024
70958,839,IESF Female World Championship 2024 (CS2),2024-11-11,2024-11-14,"Riyadh, Saudi Arabia",1,160000.00,Counter-Strike 2,2024
70807,409,Akademische Autoball Attacke 2024,2024-11-12,2024-11-12,"Mittweida, Germany",1,1165.86,Rocket League,2024
70809,409,Arm The Rebels - 5: North America,2024-11-12,2024-11-12,Online,1,2000.00,Rocket League,2024
70811,409,Feer: King of The Hill #3 - Week 1,2024-11-06,2024-11-12,Online,0,1000.00,Rocket League,2024
71451,547,"Titled Tuesday November 12, 2024 Early Tournament",2024-11-12,2024-11-12,Online,0,2500.00,Chess.com,2024
71450,547,"Titled Tuesday November 12, 2024 Late Tournament",2024-11-12,2024-11-12,Online,0,2500.00,Chess.com,2024
70800,839,YaLLa Compass Fall 2024,2024-09-30,2024-11-12,Online,1,25000.00,Counter-Strike 2,2024
70810,409,Arm The Rebels - 5: Europe,2024-11-11,2024-11-11,Online,1,2000.00,Rocket League,2024
70799,839,European Pro League Season 20 (CS2),2024-10-25,2024-11-11,Online,1,20000.00,Counter-Strike 2,2024
70896,409,CCS: Season 4 - National Championship,2024-10-29,2024-11-10,Online,1,200.00,Rocket League,2024
70802,409,CLUB DUBS #1 - Club Championship,2024-11-10,2024-11-10,Online,1,5000.00,Rocket League,2024
70747,231,DreamLeague Season 24,2024-10-27,2024-11-10,Online,1,1000000.00,Dota 2,2024
70745,839,Dust2 Brasil Liga Season 4: Division 2,2024-09-12,2024-11-10,Brazil,1,750.00,Counter-Strike 2,2024
70813,409,ECAC Campus Series,2024-11-09,2024-11-10,"Athens, United States",1,1000.00,Rocket League,2024
70812,409,Urban Series #7,2024-11-09,2024-11-10,"Paris, France",1,1071.97,Rocket League,2024
70773,839,Winline Insight Season 6,2024-10-10,2024-11-10,Online,1,25000.00,Counter-Strike 2,2024
70730,839,CCT Season 2 SA Series #4,2024-10-28,2024-11-09,Online,1,20000.00,Counter-Strike 2,2024
70781,409,CLUB DUBS #1 - Chief Beef's Club,2024-11-09,2024-11-09,Online,1,1455.00,Rocket League,2024
70791,409,CLUB DUBS #1 - Feer's Club,2024-11-09,2024-11-09,Online,1,1455.00,Rocket League,2024
70792,409,CLUB DUBS #1 - JamaicanCoconut's Club,2024-11-09,2024-11-09,Online,1,1455.00,Rocket League,2024
70801,409,CLUB DUBS #1 - Tenacity's Club,2024-11-09,2024-11-09,Online,1,1455.00,Rocket League,2024
70726,510,EGO Media vs Thiên Khôi Esports Showmatch,2024-11-09,2024-11-09,"Hanoi, Vietnam",1,395.64,Age of Empires,2024
70767,409,Good Game-ligaen: Fall 2024 - Playoffs,2024-11-09,2024-11-09,Online,1,909.06,Rocket League,2024
70693,409,Salt Mine 4 - Europe: Qualifier 2,2024-11-07,2024-11-08,Online,0,2500.00,Rocket League,2024
70817,409,Salt Mine 4 - North America: Qualifier 2,2024-11-07,2024-11-08,Online,0,2500.00,Rocket League,2024
71457,547,Seirawan Chess Championship 2024,2024-11-07,2024-11-08,Online,0,2000.00,Chess.com,2024
70670,510,The Community Semi-Pro League Season 9,2024-10-18,2024-11-07,Vietnam,0,315.14,Age of Empires,2024
70744,839,Dust2 Brasil Liga Season 4: Division 1,2024-09-05,2024-11-06,Brazil,1,1000.00,Counter-Strike 2,2024
70673,409,HHN Rocket League-Cup 2024,2024-11-06,2024-11-06,Online,1,563.36,Rocket League,2024
70649,409,Arm The Rebels - 4: North America,2024-11-05,2024-11-05,Online,0,1000.00,Rocket League,2024
71416,839,Galaxy Battle #3,2024-10-29,2024-11-05,Online,1,10000.00,Counter-Strike 2,2024
71448,547,"Titled Tuesday November 5, 2024 Early Tournament",2024-11-05,2024-11-05,Online,0,2500.00,Chess.com,2024
71449,547,"Titled Tuesday November 5, 2024 Late Tournament",2024-11-05,2024-11-05,Online,0,2500.00,Chess.com,2024
70650,409,Arm The Rebels - 4: Europe,2024-11-04,2024-11-04,Online,0,1000.00,Rocket League,2024
70648,409,Ally All Stars: North America,2024-11-03,2024-11-03,Online,1,7800.00,Rocket League,2024
70609,839,BLAST Premier: World Final 2024,2024-10-30,2024-11-03,"Sentosa, Singapore",1,1000000.00,Counter-Strike 2,2024
71044,409,CRL Fall 2024 - Open 4,2024-11-02,2024-11-03,Online,1,7500.00,Rocket League,2024
70743,839,Dust2 Brasil Liga Season 4: Pro Division,2024-09-11,2024-11-03,Brazil,1,10000.00,Counter-Strike 2,2024
70963,839,ESL Impact Cash Cup: Europe - 2024 #19,2024-11-02,2024-11-03,Online,1,1000.00,Counter-Strike 2,2024
71269,164,Esports Championships East Asia 2024 (LoL),2024-11-03,2024-11-03,Chengdu,1,14040.00,League of Legends,2024
70641,839,Thunderpick World Championship 2024,2024-10-21,2024-11-03,"Berlin, Germany",1,850000.00,Counter-Strike 2,2024
71425,839,Winline Pro League Season 2,2024-10-21,2024-11-03,Online,1,36587.60,Counter-Strike 2,2024
70646,409,Ally All Stars: Europe,2024-11-02,2024-11-02,Online,1,7800.00,Rocket League,2024
70973,839,ESL Impact Cash Cup: South America - 2024 #19,2024-11-02,2024-11-02,Online,1,1000.00,Counter-Strike 2,2024
70594,164,LoL 2024 World Championship,2024-09-25,2024-11-02,"London, Paris, Berlin",1,2225000.00,League of Legends,2024
70691,409,Salt Mine 4 - Europe: Qualifier 1,2024-10-31,2024-11-01,Online,0,2500.00,Rocket League,2024
70692,409,Salt Mine 4 - North America: Qualifier 1,2024-10-31,2024-11-01,Online,0,2500.00,Rocket League,2024
70584,839,500 Halloween Cup 2024,2024-10-29,2024-10-31,Online,1,10000.00,Counter-Strike 2,2024
70590,534,Chapter 5 Season 4: Trios Cash Cup - Week 2: EU,2024-10-31,2024-10-31,Online,1,35850.00,Fortnite,2024
70572,510,Thiên Khôi Cup 2024: 4v4 Random,2024-10-17,2024-10-31,Vietnam,1,10683.04,Age of Empires,2024
70861,510,2024 Maoming Tournament: 3v3 Shang,2024-10-30,2024-10-30,"Guangdong, China",1,4206.70,Age of Empires,2024
70529,510,2024 Maoming Tournament: 2v2 Shang,2024-10-29,2024-10-29,"Gauangdong, China",1,4208.03,Age of Empires,2024
70561,409,Arm The Rebels - 3: North America,2024-10-29,2024-10-29,Online,0,1000.00,Rocket League,2024
70689,547,"Titled Tuesday October 29, 2024 Early Tournament",2024-10-29,2024-10-29,Online,0,2500.00,Chess.com,2024
70690,547,"Titled Tuesday October 29, 2024 Late Tournament",2024-10-29,2024-10-29,Online,0,2500.00,Chess.com,2024
70562,409,Arm The Rebels - 3: Europe,2024-10-28,2024-10-28,Online,0,1000.00,Rocket League,2024
70563,409,Kuusiliiga - Season 1,2024-09-02,2024-10-28,Online,1,649.16,Rocket League,2024
70653,839,CBCS Invitational 2024,2024-10-26,2024-10-27,South America,1,17519.70,Counter-Strike 2,2024
70558,839,EPIC.LAN 43 (CS2),2024-10-25,2024-10-27,"Kettering, UK",1,7258.16,Counter-Strike 2,2024
70556,839,ESL Challenger Katowice 2024,2024-10-25,2024-10-27,"Katowice, Poland",1,100000.00,Counter-Strike 2,2024
70962,839,ESL Impact Cash Cup: Europe - 2024 #18,2024-10-26,2024-10-27,Online,1,1000.00,Counter-Strike 2,2024
70557,839,Fragster League Season 6,2024-08-27,2024-10-27,Online,1,4319.89,Counter-Strike 2,2024
70564,409,Immortals Progressive Bundle Bash 2024 - Event 4,2024-10-24,2024-10-27,Online,1,7500.00,Rocket League,2024
70618,839,Jaxi League Showdown,2024-10-18,2024-10-27,"Bucharest, Romania",1,10798.10,Counter-Strike 2,2024
70565,409,The Guardian Cup 2024,2024-10-26,2024-10-27,Online,1,1000.00,Rocket League,2024
71516,839,United21 Season 21,2024-10-10,2024-10-27,Online,1,10000.00,Counter-Strike 2,2024
70566,409,V4 Esport Coalition Cup 2024,2024-10-27,2024-10-27,"Poznan, Poland",1,2159.06,Rocket League,2024
70578,534,Ascension Tournament 2024,2024-10-26,2024-10-26,"Marseille, France",0,39531.23,Fortnite,2024
70466,231,BetBoom Dacha Belgrade 2024 (Dota 2),2024-10-19,2024-10-26,"Belgrade, Serbia",1,1000000.00,Dota 2,2024
70972,839,ESL Impact Cash Cup: South America - 2024 #18,2024-10-26,2024-10-26,Online,1,1000.00,Counter-Strike 2,2024
70586,409,Legion Legends 2024: Fall,2024-10-26,2024-10-26,"Budapest, Hungary",1,801.48,Rocket League,2024
70585,409,RL Ireland: Tallaght LAN,2024-10-26,2024-10-26,"Tallaght, Ireland",1,583.10,Rocket League,2024
70567,409,VulkanLAN 2024,2024-10-25,2024-10-26,"Graz, Austria",1,971.84,Rocket League,2024
70536,409,Flip & Spin 2024 - Finals (RL),2024-10-25,2024-10-25,"Paris, France",1,10812.56,Rocket League,2024
70518,164,Prime League Pokal 2024,2024-09-30,2024-10-25,Online,1,10821.32,League of Legends,2024
70537,409,Saudi eLeague 2024 - Major 4,2024-10-23,2024-10-25,"Riyadh, Saudi Arabia",1,13333.33,Rocket League,2024
71018,839,European Pro League Season 21: Division 2 (CS2),2024-10-07,2024-10-24,Online,1,10000.00,Counter-Strike 2,2024
70535,409,Rising League 2024 — Season Finals,2024-10-24,2024-10-24,"Paris, France",1,3241.54,Rocket League,2024
70519,646,Spotlight Series EMEA 2024,2024-10-10,2024-10-24,"Paris, France",1,32388.60,VALORANT,2024
70597,409,AEL University - 2024 Season 2: Elite Series (RL),2024-10-16,2024-10-23,Online,1,1541.68,Rocket League,2024
70520,164,Coupe de France 2024 (LoL),2024-09-16,2024-10-23,"Paris, France",1,10786.32,League of Legends,2024
